"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"159486900","","10625","10625","10625"," 36 months","  8.81%","336.94","A","A5","","n/a","OWN","35000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159486900","","home_improvement","Home improvement","417xx","KY","22.46","0","Oct-2004","750","754","1","","","10","0","4747","17.1%","14","w","9842.48","9842.48","1005.62","1005.62","782.52","223.10","0.0","0.0","0.0","Dec-2019","336.94","Jan-2020","Nov-2019","754","750","0","","1","Individual","","","","0","0","21968","0","2","1","1","11","17221","67","1","4","2142","41","27700","1","0","2","5","2197","13492","25.5","0","0","179","66","10","10","0","20","","0","","0","3","4","4","6","4","8","10","4","10","0","0","0","2","100","0","0","0","53506","21968","18100","25806","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159610209","","35000","35000","35000"," 36 months"," 15.24%","1217.41","C","C2","","n/a","RENT","60000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159610209","","credit_card","Credit card refinancing","606xx","IL","28.82","0","Mar-2001","690","694","0","","98","8","1","20255","70.1%","16","w","32651.70","32651.70","3622.6","3622.60","2348.30","1274.30","0.0","0.0","0.0","Dec-2019","1217.41","Jan-2020","Nov-2019","694","690","0","","1","Individual","","","","0","72","27291","0","1","0","0","26","7036","34","0","0","10251","55","28900","0","0","0","0","3899","5596","76","0","0","164","222","35","26","0","39","","","","0","2","5","4","6","3","7","13","5","8","0","0","0","0","100","66.7","1","0","49800","27291","23300","20900","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158394176","","40000","40000","40000"," 36 months","  8.81%","1268.46","A","A5","Teacher","9 years","MORTGAGE","125000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158394176","","credit_card","Credit card refinancing","925xx","CA","49.53","0","Sep-1987","680","684","0","","","18","0","71715","89%","38","w","38082.70","38082.70","2517.34","2517.34","1917.30","600.04","0.0","0.0","0.0","Dec-2019","1268.46","Jan-2020","Nov-2019","694","690","0","","1","Joint App","225000","28.39","Verified","0","52","712251","2","5","2","4","6","177536","14","1","2","11559","74","80600","2","9","3","9","41897","959","96.2","0","0","203","384","9","2","5","36","","4","","0","3","11","3","7","15","12","18","11","18","0","0","0","6","97.4","100","0","0","780321","249251","25500","236721","115483","670","674","Jan-2002","0","5","16","74.4","5","13","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159026517","","4200","4200","4200"," 36 months"," 20.55%","157.27","D","D2","Rural Carrier associate","3 years","MORTGAGE","44500","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159026517","","debt_consolidation","Debt consolidation","760xx","TX","35.3","0","Jun-2003","670","674","1","68","","16","0","15665","56.1%","22","w","3939.56","3939.56","467.01","467.01","260.44","206.57","0.0","0.0","0.0","Dec-2019","157.27","Jan-2020","Nov-2019","674","670","0","","1","Individual","","","","0","0","133206","2","4","2","3","10","17370","58","3","4","4555","57","27900","2","0","4","7","8325","3483","79.6","0","0","82","81","3","3","1","3","","2","","0","6","10","6","8","6","11","15","10","16","0","0","0","5","100","66.7","0","0","197254","33035","17100","29979","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159601659","","10000","10000","10000"," 36 months","  6.46%","306.31","A","A1","Accounts Receivable ","< 1 year","OWN","35000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159601659","","credit_card","Credit card refinancing","336xx","FL","13.61","0","Apr-2008","680","684","0","","","7","0","12871","34.1%","10","w","9238.49","9238.49","915.34","915.34","761.51","153.83","0.0","0.0","0.0","Dec-2019","306.31","Jan-2020","Nov-2019","699","695","0","","1","Individual","","","","0","1043","12871","1","0","0","0","32","0","","1","3","9076","34","37700","0","0","0","3","1839","24129","34.8","0","0","137","78","4","4","0","4","","16","","0","4","4","6","6","3","7","7","4","7","0","0","0","1","100","0","0","0","37700","12871","37000","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159584236","","10000","10000","10000"," 36 months"," 11.71%","330.76","B","B3","Letter carrier","10+ years","MORTGAGE","90000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159584236","","credit_card","Credit card refinancing","191xx","PA","11.84","0","Jul-2008","690","694","1","","","6","0","10721","102.1%","12","w","9293.62","9293.62","985.77","985.77","706.38","279.39","0.0","0.0","0.0","Dec-2019","330.76","Jan-2020","Nov-2019","759","755","0","","1","Individual","","","","0","0","123853","0","2","0","2","14","26974","72","0","1","4626","79","10500","2","0","1","3","20642","0","103.3","0","0","79","134","24","14","2","24","","3","","0","2","3","2","2","7","3","3","3","6","0","0","0","0","100","100","0","0","157891","37695","8000","37391","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159568503","","9900","9900","9900"," 36 months","  8.19%","311.1","A","A4","Teacher","9 years","MORTGAGE","194000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159568503","","credit_card","Credit card refinancing","212xx","MD","8.67","0","Sep-2004","715","719","0","49","","11","0","18633","54%","30","w","9130.16","9130.16","928.8","928.80","769.84","158.96","0.0","0.0","0.0","Dec-2019","311.1","Jan-2020","Nov-2019","744","740","0","49","1","Joint App","333000","6.38","","0","93","503648","1","3","1","2","11","84319","74","2","3","5847","57","34500","0","3","0","5","45786","8967","65.8","0","0","168","180","5","5","1","5","","16","49","4","5","6","5","6","16","7","13","6","11","0","0","0","3","80","60","0","0","539572","102952","26200","87770","28790","670","674","Aug-1999","2","2","8","47.9","3","7","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159399865","","27000","27000","27000"," 60 months"," 11.71%","596.66","B","B3","Strategic Business Development Manager","2 years","MORTGAGE","15000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159399865","","debt_consolidation","Debt consolidation","014xx","MA","55.52","0","Nov-2015","730","734","0","","","7","0","22906","81.8%","7","w","25901.11","25901.11","1772.42","1772.42","1098.89","673.53","0.0","0.0","0.0","Dec-2019","596.66","Jan-2020","Nov-2019","719","715","0","","1","Joint App","165000","7.06","","0","0","22906","0","0","0","0","","0","","1","3","13267","82","28000","0","0","0","3","3272","1979","91.2","0","0","","46","10","10","0","10","","","","0","5","6","5","5","0","7","7","6","7","0","0","0","1","100","60","0","0","28000","22906","22400","0","26923","660","664","Jul-2008","0","1","22","93.8","15","10","0","0","","N","","","","","","","","","","","","","","","N","","","","","",""
"159342821","","10000","10000","10000"," 60 months"," 15.24%","239.17","C","C2","Safety Manager","4 years","RENT","110000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159342821","","debt_consolidation","Debt consolidation","953xx","CA","20.09","0","Dec-2011","700","704","1","30","","7","0","16853","45.3%","19","w","9659.20","9659.20","709.04","709.04","340.80","368.24","0.0","0.0","0.0","Dec-2019","239.17","Jan-2020","Nov-2019","689","685","0","","1","Individual","","","","0","0","71787","2","3","2","3","5","54934","5","1","2","6928","28","39300","0","0","2","5","10255","18836","44.5","0","0","90","93","3","3","1","16","37","3","37","0","3","4","3","5","10","4","8","4","7","0","0","0","3","88.2","0","0","0","122501","71787","32300","83201","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159488316","","13000","13000","13000"," 60 months"," 14.30%","304.52","C","C1","VP-Managing Director","10+ years","MORTGAGE","113000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159488316","","debt_consolidation","Debt consolidation","300xx","GA","21.79","0","Aug-2004","680","684","1","","","15","0","43720","57.5%","19","w","12545.82","12545.82","903.23","903.23","454.18","449.05","0.0","0.0","0.0","Dec-2019","304.52","Jan-2020","Nov-2019","694","690","0","","1","Individual","","","","0","0","223411","0","5","0","2","15","53877","58","1","2","15080","58","76000","1","0","1","4","14894","30493","55.8","0","0","181","82","7","7","3","7","","0","","0","8","9","8","8","6","9","10","9","15","0","0","0","1","100","25","0","0","306671","97597","69000","93450","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159160730","","20000","20000","20000"," 36 months"," 20.55%","748.89","D","D2","Pacemaker/ICD Device Engineer","7 years","MORTGAGE","110000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159160730","","home_improvement","Home improvement","300xx","GA","15.17","1","Nov-2003","670","674","2","4","","12","0","5673","15.7%","20","w","18759.83","18759.83","2223.84","2223.84","1240.17","983.67","0.0","0.0","0.0","Dec-2019","748.89","Jan-2020","Nov-2019","679","675","0","4","1","Individual","","","","0","0","68478","2","3","1","3","4","59611","112","1","4","1958","74","36200","5","2","6","10","5707","26527","17.6","1","0","182","190","4","4","2","4","49","1","49","1","4","4","7","7","7","8","9","4","12","0","0","1","4","80","0","0","0","92729","68478","32200","53242","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159504000","","18000","18000","18000"," 60 months"," 11.71%","397.77","B","B3","","< 1 year","OWN","71000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159504000","","debt_consolidation","Debt consolidation","206xx","MD","28.06","0","Jul-2002","705","709","1","","","12","0","15384","45%","18","w","17327.12","17327.12","1181.6","1181.60","672.88","508.72","0.0","0.0","0.0","Dec-2019","397.77","Jan-2020","Nov-2019","819","815","0","","1","Individual","","","","0","0","67101","0","3","0","1","14","51717","24","0","0","5550","39","34200","1","0","1","1","5592","11068","55.7","0","0","115","206","43","14","0","48","","0","","0","4","7","5","7","6","9","12","7","12","0","0","0","0","100","80","0","0","103289","67101","25000","69089","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159596075","","10000","10000","10000"," 36 months"," 17.74%","360.23","C","C5","","n/a","MORTGAGE","60000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159596075","","debt_consolidation","Debt consolidation","925xx","CA","12.88","0","Jun-2007","670","674","2","59","","11","0","10763","22.3%","18","w","9353.34","9353.34","1070.83","1070.83","646.66","424.17","0.0","0.0","0.0","Dec-2019","360.23","Jan-2020","Nov-2019","719","715","0","59","1","Individual","","","","0","4070","159972","5","1","1","1","5","1665","91","5","7","7692","25","48300","0","0","2","8","14543","36810","19.8","0","0","72","126","2","2","2","2","59","4","59","3","6","7","8","10","2","9","14","7","11","0","0","0","6","83.3","12.5","0","0","222624","12428","45900","1824","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159598770","","5250","5250","5250"," 36 months","  7.56%","163.46","A","A3","Product Manager","6 years","RENT","96000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159598770","","debt_consolidation","Debt consolidation","275xx","NC","2.09","0","Apr-2010","720","724","0","","","6","0","3012","5.7%","16","w","3848.04","3848.04","1488.18","1488.18","1401.96","86.22","0.0","0.0","0.0","Dec-2019","163.46","Jan-2020","Nov-2019","724","720","0","","1","Individual","","","","0","0","139796","0","0","1","1","8","0","","3","3","1461","6","52500","1","0","2","4","23299","36039","3.9","0","0","56","113","11","8","1","12","","8","","0","1","2","2","6","2","5","13","2","6","0","0","0","4","93.8","0","0","0","214511","3012","37500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159439477","","30000","30000","30000"," 60 months"," 12.40%","673.42","B","B4","Police Officer","8 years","MORTGAGE","71000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159439477","","debt_consolidation","Debt consolidation","210xx","MD","23.07","0","Feb-2009","765","769","0","25","","8","0","0","0%","20","w","28899.57","28899.57","1999.59","1999.59","1100.43","899.16","0.0","0.0","0.0","Dec-2019","673.42","Jan-2020","Nov-2019","759","755","0","","1","Joint App","154398","11.78","Verified","0","0","295594","0","3","0","1","24","46827","67","0","0","0","57","11200","0","0","0","1","36949","2500","0","0","0","103","127","29","24","1","29","","","","0","0","0","1","3","10","4","9","0","8","0","0","0","0","95","0","0","0","382467","46827","2500","70320","26623","675","679","May-2008","0","1","6","49","2","15","1","0","7","N","","","","","","","","","","","","","","","N","","","","","",""
"159599072","","10500","10500","10500"," 60 months"," 12.40%","235.7","B","B4","","n/a","RENT","14814","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159599072","","debt_consolidation","Debt consolidation","991xx","WA","14.99","0","May-2000","765","769","0","","","7","0","4795","16.6%","12","w","10284.48","10284.48","464.17","464.17","215.52","248.65","0.0","0.0","0.0","Dec-2019","235.7","Jan-2020","Oct-2019","769","765","0","","1","Individual","","","","0","0","6872","0","1","0","1","13","2077","69","0","2","2666","22","28800","2","0","0","3","982","22805","17.4","0","0","232","67","17","13","0","17","","13","","0","3","3","5","5","6","6","6","3","7","0","0","0","0","100","0","0","0","31800","6872","27600","3000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159153278","","30000","30000","30000"," 60 months"," 16.12%","731.46","C","C3","","n/a","OWN","36500","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159153278","","house","Home buying","906xx","CA","24.27","0","Apr-1979","770","774","0","","","14","0","5385","16.7%","18","w","29001.32","29001.32","2167.51","2167.51","998.68","1168.83","0.0","0.0","0.0","Dec-2019","731.46","Jan-2020","Nov-2019","819","815","0","","1","Individual","","","","0","0","13584","0","2","0","0","41","8199","24","0","1","3097","20","32300","0","0","3","1","1045","14247","26.2","0","0","70","145","21","21","0","21","","6","","0","3","5","6","10","2","11","15","5","14","0","0","0","0","100","16.7","0","0","66838","13584","19300","34538","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158628181","","20000","20000","20000"," 36 months","  8.81%","634.23","A","A5","Remodel expert","3 years","RENT","44000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158628181","","debt_consolidation","Debt consolidation","891xx","NV","13.72","0","Feb-2006","745","749","0","","","6","0","5435","21.8%","12","w","18452.55","18452.55","1892.9","1892.90","1547.45","345.45","0.0","0.0","0.0","Dec-2019","634.23","Jan-2020","Nov-2019","764","760","0","","1","Individual","","","","0","0","11722","0","1","0","1","16","6287","63","2","2","2042","34","24900","1","0","0","3","1954","15077","20.2","0","0","163","161","7","7","0","7","","16","","0","3","4","3","4","5","5","7","4","6","0","0","0","2","100","0","0","0","34900","11722","18900","10000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159457294","","4250","4250","4250"," 36 months"," 20.55%","159.14","D","D2","CEO","10+ years","RENT","60000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159457294","","debt_consolidation","Debt consolidation","930xx","CA","19.62","0","May-2008","705","709","0","58","","11","0","2839","16.6%","19","w","3986.46","3986.46","472.57","472.57","263.54","209.03","0.0","0.0","0.0","Dec-2019","159.14","Jan-2020","Nov-2019","729","725","0","","1","Individual","","","","0","0","24399","2","2","2","3","2","21560","85","1","5","1881","57","17100","1","0","1","8","2218","5305","29.3","0","0","136","106","1","1","0","43","","9","58","0","3","7","4","4","7","9","12","7","11","0","0","0","3","94.7","25","0","0","42525","24399","7500","25425","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
